,afam_pop,state_x,county_x,tract_x,tract_id,total_pop,state_y,county_y,tract_y,percent
958,25,26,081,010801,081010801,8434,26,081,010801,0.0
959,3,26,081,010904,081010904,7355,26,081,010904,0.0
960,69,26,081,011200,081011200,4231,26,081,011200,0.02
961,450,26,081,011302,081011302,6337,26,081,011302,0.07
962,50,26,081,011403,081011403,2786,26,081,011403,0.02
963,156,26,081,011702,081011702,4697,26,081,011702,0.03
964,120,26,081,011803,081011803,4826,26,081,011803,0.02
965,153,26,081,000200,081000200,2331,26,081,000200,0.07
966,16,26,081,000600,081000600,4280,26,081,000600,0.0
967,1968,26,081,001101,081001101,5936,26,081,001101,0.33
968,671,26,081,001900,081001900,5413,26,081,001900,0.12
969,2746,26,081,003500,081003500,5259,26,081,003500,0.52
970,1212,26,081,003600,081003600,2699,26,081,003600,0.45
971,412,26,081,003900,081003900,3602,26,081,003900,0.11
972,2187,26,081,004600,081004600,5726,26,081,004600,0.38
973,288,26,081,010802,081010802,6219,26,081,010802,0.05
974,88,26,081,012500,081012500,4862,26,081,012500,0.02
975,1160,26,081,013802,081013802,7075,26,081,013802,0.16
976,211,26,065,004493,065004493,1727,26,065,004493,0.12
977,150,26,065,004801,065004801,4220,26,065,004801,0.04
978,79,26,065,004802,065004802,3306,26,065,004802,0.02
979,381,26,065,005401,065005401,3578,26,065,005401,0.11
980,316,26,065,006301,065006301,4758,26,065,006301,0.07
981,127,26,065,006302,065006302,4217,26,065,006302,0.03
982,98,26,065,006401,065006401,4316,26,065,006401,0.02
983,65,26,065,006402,065006402,3222,26,065,006402,0.02
984,601,26,065,006600,065006600,3017,26,065,006600,0.2
985,1769,26,065,006700,065006700,4547,26,065,006700,0.39
986,1346,26,065,006800,065006800,4539,26,065,006800,0.3
987,523,26,065,007000,065007000,5536,26,065,007000,0.09
988,55,26,065,980000,065980000,884,26,065,980000,0.06
989,0,26,065,980100,065980100,5,26,065,980100,0.0
990,0,26,065,980200,065980200,0,26,065,980200,0.0
991,0,26,065,980300,065980300,0,26,065,980300,0.0
992,508,26,067,031900,067031900,6434,26,067,031900,0.08
993,45,26,067,032100,067032100,1859,26,067,032100,0.02
994,1581,26,067,982200,067982200,3220,26,067,982200,0.49
995,40,26,069,000100,069000100,2459,26,069,000100,0.02
996,0,26,099,250200,099250200,2737,26,099,250200,0.0
997,12,26,099,250400,099250400,1498,26,099,250400,0.01
998,0,26,099,251300,099251300,2298,26,099,251300,0.0
999,1465,26,099,255200,099255200,3950,26,099,255200,0.37
1000,247,26,099,255900,099255900,1733,26,099,255900,0.14
1001,299,26,099,256000,099256000,2260,26,099,256000,0.13
1002,532,26,099,256300,099256300,1696,26,099,256300,0.31
1003,1234,26,099,258500,099258500,2061,26,099,258500,0.6
1004,22,26,099,214500,099214500,4641,26,099,214500,0.0
1005,2813,26,099,258800,099258800,3705,26,099,258800,0.76
1006,164,26,099,260700,099260700,3038,26,099,260700,0.05
1007,344,26,099,260900,099260900,4769,26,099,260900,0.07
1008,351,26,099,261200,099261200,2719,26,099,261200,0.13
1009,118,26,099,262200,099262200,4443,26,099,262200,0.03
1010,597,26,099,263200,099263200,2690,26,099,263200,0.22
1011,1169,26,099,264000,099264000,2054,26,099,264000,0.57
1012,126,26,099,225100,099225100,2882,26,099,225100,0.04
1013,54,26,099,221500,099221500,1366,26,099,221500,0.04
1014,142,26,099,224400,099224400,5436,26,099,224400,0.03
1015,60,26,099,230400,099230400,3533,26,099,230400,0.02
1016,0,26,099,230700,099230700,5368,26,099,230700,0.0
1017,183,26,099,231000,099231000,4387,26,099,231000,0.04
1018,17,26,107,960200,107960200,2790,26,107,960200,0.01
1019,125,26,107,960400,107960400,4481,26,107,960400,0.03
1020,160,26,107,961000,107961000,5923,26,107,961000,0.03
1021,220,26,103,000500,103000500,2167,26,103,000500,0.1
1022,2,26,103,002600,103002600,1794,26,103,002600,0.0
1023,34,26,103,000100,103000100,2240,26,103,000100,0.02
1024,31,26,103,001700,103001700,2363,26,103,001700,0.01
1025,14,26,103,000700,103000700,3103,26,103,000700,0.0
1026,38,26,103,001200,103001200,5765,26,103,001200,0.01
1027,16,26,103,002400,103002400,3094,26,103,002400,0.01
1028,9,26,103,000200,103000200,2316,26,103,000200,0.0
1029,79,26,103,000300,103000300,2132,26,103,000300,0.04
1030,0,26,103,002300,103002300,2040,26,103,002300,0.0
1031,0,26,103,001500,103001500,2890,26,103,001500,0.0
1032,7,26,103,001800,103001800,2925,26,103,001800,0.0
1033,8,26,103,002100,103002100,3148,26,103,002100,0.0
1034,57,26,065,005700,065005700,5193,26,065,005700,0.01
1035,349,26,065,000800,065000800,2884,26,065,000800,0.12
1036,401,26,065,002700,065002700,3267,26,065,002700,0.12
1037,418,26,065,003500,065003500,2997,26,065,003500,0.14
1038,393,26,065,002800,065002800,2781,26,065,002800,0.14
1039,540,26,065,003301,065003301,2807,26,065,003301,0.19
1040,278,26,065,003400,065003400,2380,26,065,003400,0.12
1041,1894,26,065,003700,065003700,5282,26,065,003700,0.36
1042,277,26,163,591502,163591502,3107,26,163,591502,0.09
1043,0,26,163,985000,163985000,0,26,163,985000,0.0
1044,146,26,163,985100,163985100,182,26,163,985100,0.8
1045,0,26,163,985200,163985200,0,26,163,985200,0.0
1046,51,26,163,985300,163985300,235,26,163,985300,0.22
1047,0,26,163,985400,163985400,4,26,163,985400,0.0
1048,0,26,163,985500,163985500,0,26,163,985500,0.0
1049,0,26,163,985600,163985600,0,26,163,985600,0.0
1050,0,26,163,985700,163985700,0,26,163,985700,0.0
1051,0,26,163,985900,163985900,0,26,163,985900,0.0
1052,0,26,163,990100,163990100,0,26,163,990100,0.0
1053,0,26,163,990200,163990200,0,26,163,990200,0.0
1054,27,26,165,380400,165380400,4679,26,165,380400,0.01
1055,39,26,165,380100,165380100,5080,26,165,380100,0.01
1056,26,26,165,380200,165380200,4524,26,165,380200,0.01
1057,54,26,079,950200,079950200,4667,26,079,950200,0.01
1058,39,26,079,950300,079950300,5234,26,079,950300,0.01
1059,57,26,079,950400,079950400,3702,26,079,950400,0.02
1060,67,26,111,290300,111290300,3821,26,111,290300,0.02
1061,166,26,111,291500,111291500,4282,26,111,291500,0.04
1062,3,26,111,291700,111291700,4100,26,111,291700,0.0
1063,32,26,111,290600,111290600,2547,26,111,290600,0.01
1064,118,26,111,290700,111290700,3582,26,111,290700,0.03
1065,0,26,111,290500,111290500,1885,26,111,290500,0.0
1066,196,26,111,290900,111290900,7972,26,111,290900,0.02
1067,141,26,111,291000,111291000,6062,26,111,291000,0.02
1068,12,26,111,291300,111291300,4496,26,111,291300,0.0
1069,48,26,111,290100,111290100,3579,26,111,290100,0.01
1070,147,26,125,193500,125193500,2402,26,125,193500,0.06
1071,51,26,125,194200,125194200,1919,26,125,194200,0.03
1072,2,26,125,122400,125122400,6910,26,125,122400,0.0
1073,58,26,125,123000,125123000,2423,26,125,123000,0.02
1074,103,26,125,126200,125126200,2724,26,125,126200,0.04
1075,33,26,125,126400,125126400,3523,26,125,126400,0.01
1076,75,26,125,126500,125126500,3188,26,125,126500,0.02
1077,104,26,125,127100,125127100,5667,26,125,127100,0.02
1078,286,26,125,127700,125127700,6625,26,125,127700,0.04
1079,297,26,125,128400,125128400,4117,26,125,128400,0.07
1080,190,26,125,128900,125128900,6440,26,125,128900,0.03
1081,4,26,125,129000,125129000,3131,26,125,129000,0.0
1082,77,26,125,130300,125130300,3979,26,125,130300,0.02
1083,3,26,125,131600,125131600,2886,26,125,131600,0.0
1084,8,26,125,196700,125196700,2753,26,125,196700,0.0
1085,114,26,125,197100,125197100,2909,26,125,197100,0.04
1086,171,26,125,128200,125128200,3541,26,125,128200,0.05
1087,41,26,125,125000,125125000,3486,26,125,125000,0.01
1088,1025,26,099,251800,099251800,4046,26,099,251800,0.25
1089,148,26,099,252100,099252100,2117,26,099,252100,0.07
1090,558,26,099,255800,099255800,2509,26,099,255800,0.22
1091,256,26,099,256200,099256200,1742,26,099,256200,0.15
1092,8,26,163,562600,163562600,3617,26,163,562600,0.0
1093,179,26,163,566700,163566700,4113,26,163,566700,0.04
1094,306,26,163,571500,163571500,4731,26,163,571500,0.06
1095,50,26,163,584700,163584700,2214,26,163,584700,0.02
1096,7,26,111,291400,111291400,3909,26,111,291400,0.0
1097,91,26,111,290800,111290800,5182,26,111,290800,0.02
1098,0,26,111,291200,111291200,5496,26,111,291200,0.0
1099,27,26,021,020300,021020300,2628,26,021,020300,0.01
1100,645,26,021,021000,021021000,5319,26,021,021000,0.12
1101,16,26,021,021100,021021100,1986,26,021,021100,0.01
1102,8,26,021,021200,021021200,1601,26,021,021200,0.0
1103,2098,26,021,000400,021000400,2515,26,021,000400,0.83
1104,207,26,021,001400,021001400,4480,26,021,001400,0.05
1105,65,26,021,001900,021001900,1743,26,021,001900,0.04
1106,45,26,021,001100,021001100,4149,26,021,001100,0.01
1107,433,26,163,523800,163523800,4527,26,163,523800,0.1
1108,264,26,163,524000,163524000,3102,26,163,524000,0.09
1109,584,26,163,524100,163524100,3900,26,163,524100,0.15
1110,980,26,163,525400,163525400,2199,26,163,525400,0.45
1111,146,26,163,525700,163525700,5255,26,163,525700,0.03
1112,1346,26,163,526500,163526500,1849,26,163,526500,0.73
1113,1492,26,163,530300,163530300,1561,26,163,530300,0.96
1114,1641,26,163,531700,163531700,1650,26,163,531700,0.99
1115,1550,26,163,532600,163532600,2005,26,163,532600,0.77
1116,665,26,163,532700,163532700,722,26,163,532700,0.92
1117,870,26,163,533200,163533200,915,26,163,533200,0.95
1118,825,26,163,533700,163533700,931,26,163,533700,0.89
1119,1678,26,163,521900,163521900,3206,26,163,521900,0.52
1120,1876,26,163,516900,163516900,2149,26,163,516900,0.87
1121,395,26,163,521400,163521400,1179,26,163,521400,0.34
1122,887,26,163,522400,163522400,1014,26,163,522400,0.87
1123,74,26,163,523200,163523200,3977,26,163,523200,0.02
1124,3152,26,163,524700,163524700,3994,26,163,524700,0.79
1125,266,26,163,525800,163525800,1802,26,163,525800,0.15
1126,239,26,163,526200,163526200,3339,26,163,526200,0.07
1127,1726,26,163,530500,163530500,1766,26,163,530500,0.98
1128,885,26,163,531100,163531100,990,26,163,531100,0.89
1129,2144,26,163,531200,163531200,2481,26,163,531200,0.86
1130,1843,26,163,531600,163531600,1941,26,163,531600,0.95
1131,915,26,163,533300,163533300,1018,26,163,533300,0.9
1132,3768,26,163,534200,163534200,3968,26,163,534200,0.95
1133,1915,26,163,535200,163535200,2046,26,163,535200,0.94
1134,178,26,161,404400,161404400,2153,26,161,404400,0.08
1135,1372,26,161,410100,161410100,2982,26,161,410100,0.46
1136,770,26,161,412600,161412600,2462,26,161,412600,0.31
1137,61,26,161,431000,161431000,4735,26,161,431000,0.01
1138,278,26,161,456000,161456000,5850,26,161,456000,0.05
1139,627,26,161,410400,161410400,3531,26,161,410400,0.18
1140,13,26,139,020600,139020600,3329,26,139,020600,0.0
1141,72,26,139,021500,139021500,8554,26,139,021500,0.01
1142,54,26,139,020400,139020400,4404,26,139,020400,0.01
1143,16,26,139,021000,139021000,5333,26,139,021000,0.0
1144,4,26,139,021100,139021100,4860,26,139,021100,0.0
1145,659,26,021,020200,021020200,5334,26,021,020200,0.12
1146,196,26,021,020700,021020700,2928,26,021,020700,0.07
1147,1612,26,021,021300,021021300,5088,26,021,021300,0.32
1148,42,26,021,001800,021001800,4766,26,021,001800,0.01
1149,1860,26,021,002000,021002000,3354,26,021,002000,0.55
1150,707,26,021,002500,021002500,2201,26,021,002500,0.32
1151,47,26,021,010200,021010200,6635,26,021,010200,0.01
1152,133,26,021,000900,021000900,2047,26,021,000900,0.06
1153,0,26,021,001000,021001000,1777,26,021,001000,0.0
1154,92,26,021,001300,021001300,2206,26,021,001300,0.04
1155,11,26,021,011600,021011600,1968,26,021,011600,0.01
1156,334,26,021,020900,021020900,3250,26,021,020900,0.1
1157,484,26,021,021400,021021400,3983,26,021,021400,0.12
1158,911,26,021,000700,021000700,2709,26,021,000700,0.34
1159,23,26,021,001500,021001500,3109,26,021,001500,0.01
1160,473,26,021,002300,021002300,2022,26,021,002300,0.23
1161,28,26,021,010100,021010100,3601,26,021,010100,0.01
1162,314,26,021,010600,021010600,5043,26,021,010600,0.06
1163,45,26,021,011200,021011200,3106,26,021,011200,0.01
1164,1789,26,021,000300,021000300,2041,26,021,000300,0.88
1165,1485,26,021,000500,021000500,1627,26,021,000500,0.91
1166,173,26,021,000800,021000800,5244,26,021,000800,0.03
1167,220,26,021,002400,021002400,1876,26,021,002400,0.12
1168,38,26,021,011300,021011300,4014,26,021,011300,0.01
1169,16,26,021,011400,021011400,2417,26,021,011400,0.01
1170,205,26,021,020100,021020100,2519,26,021,020100,0.08
1171,2963,26,021,000600,021000600,3414,26,021,000600,0.87
1172,2713,26,021,002200,021002200,3050,26,021,002200,0.89
1173,16,26,021,010400,021010400,2809,26,021,010400,0.01
1174,106,26,021,020400,021020400,3815,26,021,020400,0.03
1175,638,26,021,020500,021020500,3043,26,021,020500,0.21
1176,40,26,021,010300,021010300,4772,26,021,010300,0.01
1177,118,26,021,020600,021020600,3243,26,021,020600,0.04
1178,735,26,125,168700,125168700,4044,26,125,168700,0.18
1179,194,26,125,197701,125197701,5087,26,125,197701,0.04
1180,0,26,031,960200,031960200,2792,26,031,960200,0.0
1181,6,26,031,960600,031960600,2388,26,031,960600,0.0
1182,162,26,031,960300,031960300,4555,26,031,960300,0.04
1183,0,26,031,960700,031960700,3123,26,031,960700,0.0
1184,7,26,031,960100,031960100,2888,26,031,960100,0.0
1185,3,26,031,960500,031960500,2408,26,031,960500,0.0
1186,0,26,095,960200,095960200,1915,26,095,960200,0.0
1187,485,26,095,960100,095960100,4449,26,095,960100,0.11
1188,1278,26,081,012604,081012604,6038,26,081,012604,0.21
1189,764,26,081,012901,081012901,5174,26,081,012901,0.15
1190,259,26,081,013300,081013300,5436,26,081,013300,0.05
1191,267,26,081,013600,081013600,2367,26,081,013600,0.11
1192,248,26,081,014501,081014501,11347,26,081,014501,0.02
1193,517,26,081,014701,081014701,4067,26,081,014701,0.13
1194,11,26,087,339000,087339000,3125,26,087,339000,0.0
1195,2,26,087,334500,087334500,2218,26,087,334500,0.0
1196,4,26,087,331000,087331000,1729,26,087,331000,0.0
1197,14,26,087,331500,087331500,2804,26,087,331500,0.0
1198,1,26,087,332000,087332000,5702,26,087,332000,0.0
1199,17,26,087,336000,087336000,5246,26,087,336000,0.0
1200,0,26,087,338500,087338500,4746,26,087,338500,0.0
1201,2,26,087,340000,087340000,3997,26,087,340000,0.0
1202,9,26,087,341000,087341000,4756,26,087,341000,0.0
1203,21,26,087,332500,087332500,3593,26,087,332500,0.01
1204,4,26,087,341500,087341500,4266,26,087,341500,0.0
1205,1847,26,081,004500,081004500,8573,26,081,004500,0.22
1206,2183,26,081,003100,081003100,3765,26,081,003100,0.58
1207,469,26,081,003800,081003800,4765,26,081,003800,0.1
1208,1149,26,081,004200,081004200,4485,26,081,004200,0.26
1209,15,26,081,011001,081011001,4175,26,081,011001,0.0
1210,23,26,081,011102,081011102,5231,26,081,011102,0.0
1211,4,26,069,000200,069000200,3889,26,069,000200,0.0
1212,1,26,069,000300,069000300,2702,26,069,000300,0.0
1213,39,26,069,000400,069000400,3355,26,069,000400,0.01
1214,67,26,069,000500,069000500,3808,26,069,000500,0.02
1215,17,26,069,000600,069000600,2775,26,069,000600,0.01
1216,4,26,069,000700,069000700,2674,26,069,000700,0.0
1217,0,26,069,000800,069000800,1731,26,069,000800,0.0
1218,0,26,069,000900,069000900,1854,26,069,000900,0.0
1219,0,26,069,990000,069990000,0,26,069,990000,0.0
1220,0,26,071,000100,071000100,2329,26,071,000100,0.0
1221,5,26,071,000200,071000200,1504,26,071,000200,0.0
1222,21,26,071,000300,071000300,2739,26,071,000300,0.01
1223,14,26,071,000400,071000400,2193,26,071,000400,0.01
1224,17,26,071,000500,071000500,2447,26,071,000500,0.01
1225,0,26,073,000100,073000100,3419,26,073,000100,0.0
1226,13,26,073,000200,073000200,5015,26,073,000200,0.0
1227,40,26,073,000300,073000300,5149,26,073,000300,0.01
1228,335,26,073,000400,073000400,5472,26,073,000400,0.06
1229,114,26,073,000500,073000500,4213,26,073,000500,0.03
1230,235,26,073,000600,073000600,4362,26,073,000600,0.05
1231,423,26,073,000700,073000700,8382,26,073,000700,0.05
1232,225,26,073,000800,073000800,3236,26,073,000800,0.07
1233,18,26,073,000900,073000900,4004,26,073,000900,0.0
1234,14,26,073,940100,073940100,4296,26,073,940100,0.0
1235,34,26,073,940200,073940200,5955,26,073,940200,0.01
1236,118,26,073,940300,073940300,5534,26,073,940300,0.02
1237,3247,26,125,161800,125161800,4272,26,125,161800,0.76
1238,2391,26,125,162500,125162500,3317,26,125,162500,0.72
1239,1118,26,125,166800,125166800,3529,26,125,166800,0.32
1240,636,26,125,166900,125166900,3568,26,125,166900,0.18
1241,709,26,125,167300,125167300,3749,26,125,167300,0.19
1242,303,26,125,168100,125168100,2349,26,125,168100,0.13
1243,905,26,125,171200,125171200,2335,26,125,171200,0.39
1244,888,26,125,172400,125172400,1659,26,125,172400,0.54
1245,10,26,125,173200,125173200,2772,26,125,173200,0.0
1246,0,26,125,180000,125180000,2746,26,125,180000,0.0
1247,205,26,125,183400,125183400,2673,26,125,183400,0.08
1248,125,26,125,184000,125184000,2980,26,125,184000,0.04
1249,103,26,125,184300,125184300,2673,26,125,184300,0.04
1250,17,26,125,190200,125190200,4152,26,125,190200,0.0
1251,130,26,125,193000,125193000,3263,26,125,193000,0.04
1252,139,26,125,194100,125194100,2929,26,125,194100,0.05
1253,27,26,125,194600,125194600,4594,26,125,194600,0.01
1254,217,26,125,196000,125196000,6362,26,125,196000,0.03
1255,107,26,125,196500,125196500,5316,26,125,196500,0.02
1256,110,26,125,197300,125197300,4710,26,125,197300,0.02
1257,153,26,065,003901,065003901,1865,26,065,003901,0.08
1258,248,26,065,004301,065004301,4592,26,065,004301,0.05
1259,19,26,065,006200,065006200,5629,26,065,006200,0.0
1260,100,26,065,004403,065004403,1548,26,065,004403,0.06
1261,46,26,065,004600,065004600,4370,26,065,004600,0.01
1262,158,26,065,000100,065000100,1897,26,065,000100,0.08
1263,462,26,065,000400,065000400,2614,26,065,000400,0.18
1264,755,26,065,002902,065002902,4334,26,065,002902,0.17
1265,1516,26,065,003602,065003602,3865,26,065,003602,0.39
1266,1634,26,065,005201,065005201,5785,26,065,005201,0.28
1267,239,26,065,004100,065004100,5319,26,065,004100,0.04
1268,70,26,065,004402,065004402,1532,26,065,004402,0.05
1269,361,26,065,004500,065004500,3803,26,065,004500,0.09
1270,490,26,065,005303,065005303,3915,26,065,005303,0.13
1271,485,26,065,005501,065005501,6227,26,065,005501,0.08
1272,281,26,065,002300,065002300,3178,26,065,002300,0.09
1273,204,26,065,004302,065004302,2781,26,065,004302,0.07
1274,29,26,085,960100,085960100,2539,26,085,960100,0.01
1275,110,26,125,180300,125180300,2948,26,125,180300,0.04
1276,487,26,125,181200,125181200,6458,26,125,181200,0.08
1277,117,26,125,193600,125193600,2557,26,125,193600,0.05
1278,151,26,125,127600,125127600,4829,26,125,127600,0.03
1279,189,26,125,128300,125128300,4450,26,125,128300,0.04
1280,0,26,125,130500,125130500,2998,26,125,130500,0.0
1281,0,26,125,130700,125130700,6935,26,125,130700,0.0
1282,59,26,125,134800,125134800,3102,26,125,134800,0.02
1283,102,26,125,136600,125136600,8107,26,125,136600,0.01
1284,356,26,125,136800,125136800,4434,26,125,136800,0.08
1285,921,26,125,140600,125140600,2788,26,125,140600,0.33
1286,17,26,037,010400,037010400,5216,26,037,010400,0.0
1287,11,26,037,010902,037010902,4479,26,037,010902,0.0
1288,22,26,037,011001,037011001,3857,26,037,011001,0.01
1289,37,26,037,010702,037010702,2502,26,037,010702,0.01
1290,44,26,037,011101,037011101,4648,26,037,011101,0.01
1291,38,26,037,011002,037011002,3498,26,037,011002,0.01
1292,2,26,091,060700,091060700,7131,26,091,060700,0.0
1293,1081,26,091,061700,091061700,9719,26,091,061700,0.11
1294,336,26,091,061500,091061500,5894,26,091,061500,0.06
1295,68,26,091,062000,091062000,2678,26,091,062000,0.03
1296,149,26,091,061400,091061400,3526,26,091,061400,0.04
1297,59,26,105,950400,105950400,4569,26,105,950400,0.01
1298,28,26,105,950600,105950600,5137,26,105,950600,0.01
1299,12,26,105,950100,105950100,2396,26,105,950100,0.01
1300,0,26,105,950200,105950200,3480,26,105,950200,0.0
1301,86,26,105,950700,105950700,3063,26,105,950700,0.03
1302,0,26,105,950300,105950300,3679,26,105,950300,0.0
1303,34,26,105,950500,105950500,3665,26,105,950500,0.01
1304,58,26,105,950800,105950800,2895,26,105,950800,0.02
1305,5,26,029,001200,029001200,3133,26,029,001200,0.0
1306,38,26,029,001300,029001300,1523,26,029,001300,0.02
1307,0,26,029,001400,029001400,1242,26,029,001400,0.0
1308,0,26,029,001000,029001000,2460,26,029,001000,0.0
1309,25,26,029,001100,029001100,1904,26,029,001100,0.01
1310,33,26,029,001500,029001500,2487,26,029,001500,0.01
1311,0,26,029,990000,029990000,0,26,029,990000,0.0
1312,0,26,033,980100,033980100,0,26,033,980100,0.0
1313,872,26,033,980200,033980200,1467,26,033,980200,0.59
1314,97,26,033,980300,033980300,177,26,033,980300,0.55
1315,0,26,031,990000,031990000,0,26,031,990000,0.0
1316,0,26,033,990000,033990000,0,26,033,990000,0.0
1317,0,26,033,990100,033990100,0,26,033,990100,0.0
1318,2,26,035,000100,035000100,1664,26,035,000100,0.0
1319,0,26,035,000200,035000200,1177,26,035,000200,0.0
1320,14,26,035,000300,035000300,2428,26,035,000300,0.01
1321,0,26,035,000400,035000400,3685,26,035,000400,0.0
1322,0,26,035,000500,035000500,1534,26,035,000500,0.0
1323,1426,26,163,504400,163504400,1509,26,163,504400,0.94
1324,2726,26,163,536600,163536600,2764,26,163,536600,0.99
1325,3160,26,163,536900,163536900,3212,26,163,536900,0.98
1326,549,26,163,537200,163537200,566,26,163,537200,0.97
1327,2905,26,163,539600,163539600,3152,26,163,539600,0.92
1328,3891,26,163,542100,163542100,3980,26,163,542100,0.98
1329,1807,26,163,542300,163542300,1887,26,163,542300,0.96
1330,2058,26,163,544000,163544000,2432,26,163,544000,0.85
1331,31,26,045,020404,045020404,4356,26,045,020404,0.01
1332,0,26,041,990000,041990000,0,26,041,990000,0.0
1333,0,26,041,990100,041990100,0,26,041,990100,0.0
1334,1309,26,099,218000,099218000,7864,26,099,218000,0.17
1335,117,26,099,225200,099225200,6779,26,099,225200,0.02
1336,40,26,099,225300,099225300,4679,26,099,225300,0.01
1337,54,26,099,226400,099226400,2642,26,099,226400,0.02
1338,74,26,099,228100,099228100,1563,26,099,228100,0.05
1339,84,26,099,231500,099231500,4990,26,099,231500,0.02
1340,472,26,099,241300,099241300,2558,26,099,241300,0.18
1341,1189,26,099,242000,099242000,5976,26,099,242000,0.2
1342,1630,26,099,245000,099245000,3720,26,099,245000,0.44
1343,780,26,099,245200,099245200,3015,26,099,245200,0.26
1344,91,26,099,250300,099250300,3110,26,099,250300,0.03
1345,116,26,099,250800,099250800,2946,26,099,250800,0.04
1346,226,26,099,251500,099251500,1976,26,099,251500,0.11
1347,370,26,099,254500,099254500,4183,26,099,254500,0.09
1348,1006,26,099,255300,099255300,4216,26,099,255300,0.24
1349,341,26,099,255600,099255600,3448,26,099,255600,0.1
1350,172,26,099,256400,099256400,1427,26,099,256400,0.12
1351,111,26,099,256800,099256800,1633,26,099,256800,0.07
1352,968,26,099,258300,099258300,2495,26,099,258300,0.39
1353,2524,26,099,258600,099258600,4627,26,099,258600,0.55
1354,175,26,099,221800,099221800,5227,26,099,221800,0.03
1355,12,26,099,227000,099227000,7177,26,099,227000,0.0
1356,95,26,099,244000,099244000,2267,26,099,244000,0.04
1357,446,26,099,256100,099256100,2434,26,099,256100,0.18
1358,960,26,099,262300,099262300,4437,26,099,262300,0.22
1359,358,26,099,247300,099247300,6447,26,099,247300,0.06
1360,169,26,099,223900,099223900,8330,26,099,223900,0.02
1361,998,26,099,241200,099241200,5000,26,099,241200,0.2
1362,376,26,099,255100,099255100,3325,26,099,255100,0.11
1363,859,26,099,258200,099258200,2701,26,099,258200,0.32
1364,4,26,099,210000,099210000,4482,26,099,210000,0.0
1365,107,26,099,224300,099224300,4882,26,099,224300,0.02
1366,633,26,099,230900,099230900,7641,26,099,230900,0.08
1367,64,26,099,211000,099211000,5874,26,099,211000,0.01
1368,970,26,099,242100,099242100,2587,26,099,242100,0.37
1369,135,26,099,251900,099251900,2975,26,099,251900,0.05
1370,120,26,125,197702,125197702,2110,26,125,197702,0.06
1371,307,26,125,168800,125168800,2314,26,125,168800,0.13
1372,921,26,125,168900,125168900,5359,26,125,168900,0.17
1373,0,26,125,981000,125981000,0,26,125,981000,0.0
1374,5,26,127,010600,127010600,5453,26,127,010600,0.0
1375,70,26,091,060302,091060302,3961,26,091,060302,0.02
1376,3,26,091,060401,091060401,3499,26,091,060401,0.0
1377,24,26,091,062200,091062200,2492,26,091,062200,0.01
1378,7,26,091,060402,091060402,3249,26,091,060402,0.0
1379,7,26,091,062100,091062100,4026,26,091,062100,0.0
1380,26,26,091,062300,091062300,5305,26,091,062300,0.0
1381,31,26,091,062400,091062400,5129,26,091,062400,0.01
1382,9,26,093,712101,093712101,3110,26,093,712101,0.0
1383,13,26,093,712102,093712102,2867,26,093,712102,0.0
1384,21,26,093,712601,093712601,4436,26,093,712601,0.0
1385,0,26,093,712602,093712602,3578,26,093,712602,0.0
1386,13,26,093,724001,093724001,2279,26,093,724001,0.01
1387,42,26,093,724002,093724002,2303,26,093,724002,0.02
1388,0,26,093,724003,093724003,2444,26,093,724003,0.0
1389,3,26,093,730101,093730101,2871,26,093,730101,0.0
1390,1,26,093,730102,093730102,4033,26,093,730102,0.0
1391,17,26,093,733601,093733601,2719,26,093,733601,0.01
1392,21,26,093,733602,093733602,3705,26,093,733602,0.01
1393,0,26,093,741601,093741601,1861,26,093,741601,0.0
1394,32,26,093,741602,093741602,3454,26,093,741602,0.01
1395,252,26,099,256700,099256700,2024,26,099,256700,0.12
1396,253,26,099,254100,099254100,4340,26,099,254100,0.06
1397,182,26,099,261800,099261800,2717,26,099,261800,0.07
1398,644,26,145,000100,145000100,770,26,145,000100,0.84
1399,2918,26,145,000900,145000900,3399,26,145,000900,0.86
1400,374,26,145,010200,145010200,4914,26,145,010200,0.08
1401,607,26,145,010502,145010502,5271,26,145,010502,0.12
1402,529,26,145,010800,145010800,2567,26,145,010800,0.21
1403,15,26,145,011300,145011300,7074,26,145,011300,0.0
1404,35,26,145,011702,145011702,2364,26,145,011702,0.01
1405,2306,26,145,000800,145000800,2632,26,145,000800,0.88
1406,366,26,145,011800,145011800,2238,26,145,011800,0.16
1407,3,26,145,012200,145012200,1597,26,145,012200,0.0
1408,81,26,145,013000,145013000,4345,26,145,013000,0.02
1409,436,26,145,002100,145002100,4132,26,145,002100,0.11
1410,577,26,145,010100,145010100,9824,26,145,010100,0.06
1411,664,26,145,010302,145010302,7980,26,145,010302,0.08
1412,1362,26,145,000200,145000200,1495,26,145,000200,0.91
1413,675,26,145,002000,145002000,3257,26,145,002000,0.21
1414,1133,26,145,000700,145000700,1833,26,145,000700,0.62
1415,210,26,081,011701,081011701,5330,26,081,011701,0.04
1416,8,26,081,012002,081012002,6459,26,081,012002,0.0
1417,14,26,081,012203,081012203,5039,26,081,012203,0.0
1418,2130,26,081,012701,081012701,7270,26,081,012701,0.29
1419,612,26,081,013700,081013700,6662,26,081,013700,0.09
1420,504,26,081,014000,081014000,7269,26,081,014000,0.07
1421,520,26,081,014703,081014703,4965,26,081,014703,0.1
1422,4,26,081,014806,081014806,5748,26,081,014806,0.0
